"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"hh1",NA,NA,NA,0.80293501048218,NA,0.767200359115771,0.83866966184859,"HH_with_chronic_disease","with_chronic"
"hh1",NA,NA,NA,0.813114754098361,NA,0.769294516490647,0.856934991706075,"HH_with_chronic_disease","no_chronic"
"hh1_i",NA,NA,NA,0.236897274633124,NA,0.198701427267717,0.275093121998531,"HH_with_chronic_disease","with_chronic"
"hh1_i",NA,NA,NA,0.219672131147541,NA,0.173130956548398,0.266213305746684,"HH_with_chronic_disease","no_chronic"
"hh1_ii",NA,NA,NA,0.763102725366876,NA,0.724906878001469,0.801298572732284,"HH_with_chronic_disease","with_chronic"
"hh1_ii",NA,NA,NA,0.780327868852459,NA,0.733786694253316,0.826869043451602,"HH_with_chronic_disease","no_chronic"
"hh3",NA,NA,NA,0.452830188679245,NA,0.408113116067608,0.497547261290883,"HH_with_chronic_disease","with_chronic"
"hh3",NA,NA,NA,0.491803278688525,NA,0.435605009727597,0.548001547649453,"HH_with_chronic_disease","no_chronic"
"hh4",NA,NA,NA,0.0125786163522013,NA,0.00256681291717192,0.0225904197872306,"HH_with_chronic_disease","with_chronic"
"hh4",NA,NA,NA,0.0163934426229508,NA,0.0021190680324934,0.0306678172134082,"HH_with_chronic_disease","no_chronic"
"hh2_i",NA,NA,NA,0.0817610062893082,NA,0.0571462469278205,0.106375765650796,"HH_with_chronic_disease","with_chronic"
"hh2_i",NA,NA,NA,0.0524590163934426,NA,0.0273967482300224,0.0775212845568628,"HH_with_chronic_disease","no_chronic"
"average_hh_size",NA,NA,NA,7,NA,7,7,"HH_with_chronic_disease","with_chronic"
"average_hh_size",NA,NA,NA,7,NA,7,7,"HH_with_chronic_disease","no_chronic"
"per_female",NA,NA,NA,51.8846960167715,NA,50.4292747007065,53.3401173328365,"HH_with_chronic_disease","with_chronic"
"per_female",NA,NA,NA,50.4229508196721,NA,48.4006427184126,52.4452589209316,"HH_with_chronic_disease","no_chronic"
"per_male",NA,NA,NA,48.1153039832285,NA,46.6598826671635,49.5707252992935,"HH_with_chronic_disease","with_chronic"
"per_male",NA,NA,NA,49.5770491803279,NA,47.5547410790684,51.5993572815874,"HH_with_chronic_disease","no_chronic"
"per_children",NA,NA,NA,51.5932914046122,NA,49.9607024783069,53.2258803309175,"HH_with_chronic_disease","with_chronic"
"per_children",NA,NA,NA,60.9868852459016,NA,59.3647424032816,62.6090280885217,"HH_with_chronic_disease","no_chronic"
"per_adults",NA,NA,NA,48.4067085953878,NA,46.7741196690825,50.0392975216931,"HH_with_chronic_disease","with_chronic"
"per_adults",NA,NA,NA,39.0131147540984,NA,37.3909719114783,40.6352575967184,"HH_with_chronic_disease","no_chronic"
"hh5",NA,NA,NA,0.30188679245283,NA,0.260645753420769,0.343127831484892,"HH_with_chronic_disease","with_chronic"
"hh5",NA,NA,NA,0.368421052631579,NA,0.314106923704889,0.422735181558269,"HH_with_chronic_disease","no_chronic"
"pwd",NA,NA,NA,NA,NA,NA,NA,"HH_with_chronic_disease","with_chronic"
"pwd",NA,NA,NA,NA,NA,NA,NA,"HH_with_chronic_disease","no_chronic"
"chronic_illness",NA,NA,NA,1,NA,1,1,"HH_with_chronic_disease","with_chronic"
"chronic_illness",NA,NA,NA,0,NA,0,0,"HH_with_chronic_disease","no_chronic"
"displaced_escalation",NA,NA,NA,0.526205450733753,NA,0.481349784048583,0.571061117418922,"HH_with_chronic_disease","with_chronic"
"displaced_escalation",NA,NA,NA,0.547540983606557,NA,0.491589805089105,0.603492162124009,"HH_with_chronic_disease","no_chronic"
"hh6_i",NA,NA,NA,0.605870020964361,NA,0.561971076122989,0.649768965805732,"HH_with_chronic_disease","with_chronic"
"hh6_i",NA,NA,NA,0.652459016393443,NA,0.598929794471843,0.705988238315043,"HH_with_chronic_disease","no_chronic"
"hh6_ii",NA,NA,NA,0.324947589098532,NA,0.282872986706583,0.367022191490482,"HH_with_chronic_disease","with_chronic"
"hh6_ii",NA,NA,NA,0.259016393442623,NA,0.209769456315095,0.308263330570151,"HH_with_chronic_disease","no_chronic"
"hh6_iii",NA,NA,NA,0.0545073375262055,NA,0.0341133954932727,0.0749012795591382,"HH_with_chronic_disease","with_chronic"
"hh6_iii",NA,NA,NA,0.0655737704918033,NA,0.0377478917850122,0.0933996491985944,"HH_with_chronic_disease","no_chronic"
"hh6_iv",NA,NA,NA,0.0125786163522013,NA,0.00256681291717192,0.0225904197872306,"HH_with_chronic_disease","with_chronic"
"hh6_iv",NA,NA,NA,0.0163934426229508,NA,0.0021190680324934,0.0306678172134082,"HH_with_chronic_disease","no_chronic"
"hh6_v",NA,NA,NA,0.00209643605870021,NA,-0.00201250311224331,0.00620537522964373,"HH_with_chronic_disease","with_chronic"
"hh6_v",NA,NA,NA,0.00655737704918033,NA,-0.00251555737465817,0.0156303114730188,"HH_with_chronic_disease","no_chronic"
"hh7_i",NA,NA,NA,0.0880503144654088,NA,0.0625940010515593,0.113506627879258,"HH_with_chronic_disease","with_chronic"
"hh7_i",NA,NA,NA,0.101639344262295,NA,0.0676715310862482,0.135607157438342,"HH_with_chronic_disease","no_chronic"
"hh7_ii",NA,NA,NA,0.767295597484277,NA,0.729335417081524,0.80525577788703,"HH_with_chronic_disease","with_chronic"
